source_file,system_id,nvars,neqs,domain,strategy,elapsed,basis_size,n_steps,reward,finished
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,86,4,4,Q,normal,0.5074515342712402,17,43,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,87,6,6,Q,normal,600.000296831131,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,88,15,14,Q,normal,600.0058817863464,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,89,13,12,Q,normal,600.0029640197754,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,90,13,12,Q,normal,600.0005843639374,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,91,17,16,Q,normal,600.0097165107727,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,92,13,12,Q,normal,600.0036246776581,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,93,9,9,Q,normal,600.0019671916962,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,94,9,9,Q,normal,600.0024654865265,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,95,6,6,Q,normal,4.654150724411011,25,125,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,96,6,6,Q,normal,579.4633846282959,25,123,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,97,4,4,Q,normal,3.1123063564300537,10,46,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,98,5,5,Q,normal,600.0324995517731,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,99,6,6,Q,normal,600.0141448974609,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,100,7,7,Q,normal,600.0001118183136,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,101,8,8,Q,normal,600.0008265972137,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,109,9,9,Q,normal,600.0000286102295,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,110,10,10,Q,normal,600.000025510788,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,111,11,11,Q,normal,600.0001089572906,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,112,10,10,Q,normal,600.0035789012909,0,0,,0

